script_id	stage	analysis_role	original_path	release_path	original_sha256	release_sha256	direct_literal_inputs	stage_scoped_outputs	stage_scoped_figures	claim_ids	private_paths_sanitized_in_release_copy	mapping_basis
F0427	Stage6A	main_or_supporting	scripts/06A_run_amendment_server.sh	scripts/06A_run_amendment_server.sh	40c1c20a9151c30c11fe6358ce27eb01afccdf6b22117856a0abff0862b96705	d0c38c48b0d08d8ad6739f9437d3ceb50c9a974951c19a1f4a06cffec48f6f72	reports/stage_6A_exploratory_amendment.md;reports/stage_6A_pseudobulk_discovery.md;results/05B_full_qc_integration/validation_checks.tsv;scripts/06A_amendment_exploratory.R;scripts/06A_validate_amendment.R	config/06A_amendment_parameters.tsv;config/06A_pseudobulk_parameters.tsv;figures_final/stage_6A_paired_FAP_gene_hits.pdf;figures_final/stage_6A_paired_FAP_gene_hits.png;figures_final/stage_6A_paired_FAP_gene_hits_source_data.tsv;figures_final/stage_6A_top_stage_blind_module_effects.pdf;figures_final/stage_6A_top_stage_blind_module_effects.png;figures_final/stage_6A_top_stage_blind_module_effects_source_data.tsv;logs_summary/stage_6A_amendment_independent_acceptance.tsv;logs_summary/stage_6A_amendment_key_metrics.tsv;logs_summary/stage_6A_amendment_validation_checks.tsv;logs_summary/stage_6A_candidate_attrition_audit.tsv;logs_summary/stage_6A_independent_validation_checks.tsv;logs_summary/stage_6A_key_metrics.tsv;logs_summary/stage_6A_model_covariate_audit.tsv;logs_summary/stage_6A_model_fit_audit.tsv;logs_summary/stage_6A_paired_FAP_state_audit.tsv;logs_summary/stage_6A_stage_blind_module_audit.tsv;logs_summary/stage_6A_validation_checks.tsv;reports/stage_6A_exploratory_amendment.md;reports/stage_6A_pseudobulk_discovery.md;results_final/stage_6A_exploratory_candidate_modules.tsv;results_final/stage_6A_paired_FAP_gene_LODO_summary.tsv;results_final/stage_6A_stage_blind_module_membership.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/pseudobulk_results.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/software_versions.tsv	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0428	Stage6A	main_or_supporting	scripts/06A_run_server.sh	scripts/06A_run_server.sh	8c2efb2c155ee99785a056d33bbf24ab5839d91564b747531ca086aedeb23f98	f56d34abcdb7e1f28d7c4cd41992f787409f7a8469ead2d49e89d768019729f4	reports/stage_6A_pseudobulk_discovery.md;results/05B_full_qc_integration/validation_checks.tsv;scripts/06A_pseudobulk_discovery.R;scripts/06A_validate_outputs.R	config/06A_amendment_parameters.tsv;config/06A_pseudobulk_parameters.tsv;figures_final/stage_6A_paired_FAP_gene_hits.pdf;figures_final/stage_6A_paired_FAP_gene_hits.png;figures_final/stage_6A_paired_FAP_gene_hits_source_data.tsv;figures_final/stage_6A_top_stage_blind_module_effects.pdf;figures_final/stage_6A_top_stage_blind_module_effects.png;figures_final/stage_6A_top_stage_blind_module_effects_source_data.tsv;logs_summary/stage_6A_amendment_independent_acceptance.tsv;logs_summary/stage_6A_amendment_key_metrics.tsv;logs_summary/stage_6A_amendment_validation_checks.tsv;logs_summary/stage_6A_candidate_attrition_audit.tsv;logs_summary/stage_6A_independent_validation_checks.tsv;logs_summary/stage_6A_key_metrics.tsv;logs_summary/stage_6A_model_covariate_audit.tsv;logs_summary/stage_6A_model_fit_audit.tsv;logs_summary/stage_6A_paired_FAP_state_audit.tsv;logs_summary/stage_6A_stage_blind_module_audit.tsv;logs_summary/stage_6A_validation_checks.tsv;reports/stage_6A_exploratory_amendment.md;reports/stage_6A_pseudobulk_discovery.md;results_final/stage_6A_exploratory_candidate_modules.tsv;results_final/stage_6A_paired_FAP_gene_LODO_summary.tsv;results_final/stage_6A_stage_blind_module_membership.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/pseudobulk_results.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/software_versions.tsv	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0429	Stage6A	main_or_supporting	scripts/06A_smoke_test.R	scripts/06A_smoke_test.R	9ed826374d63d74bbd774d9ead075e7880c9d31a55da1a8fc4d38299ae81f833	9ed826374d63d74bbd774d9ead075e7880c9d31a55da1a8fc4d38299ae81f833	See stage-scoped inputs and script source	config/06A_amendment_parameters.tsv;config/06A_pseudobulk_parameters.tsv;figures_final/stage_6A_paired_FAP_gene_hits.pdf;figures_final/stage_6A_paired_FAP_gene_hits.png;figures_final/stage_6A_paired_FAP_gene_hits_source_data.tsv;figures_final/stage_6A_top_stage_blind_module_effects.pdf;figures_final/stage_6A_top_stage_blind_module_effects.png;figures_final/stage_6A_top_stage_blind_module_effects_source_data.tsv;logs_summary/stage_6A_amendment_independent_acceptance.tsv;logs_summary/stage_6A_amendment_key_metrics.tsv;logs_summary/stage_6A_amendment_validation_checks.tsv;logs_summary/stage_6A_candidate_attrition_audit.tsv;logs_summary/stage_6A_independent_validation_checks.tsv;logs_summary/stage_6A_key_metrics.tsv;logs_summary/stage_6A_model_covariate_audit.tsv;logs_summary/stage_6A_model_fit_audit.tsv;logs_summary/stage_6A_paired_FAP_state_audit.tsv;logs_summary/stage_6A_stage_blind_module_audit.tsv;logs_summary/stage_6A_validation_checks.tsv;reports/stage_6A_exploratory_amendment.md;reports/stage_6A_pseudobulk_discovery.md;results_final/stage_6A_exploratory_candidate_modules.tsv;results_final/stage_6A_paired_FAP_gene_LODO_summary.tsv;results_final/stage_6A_stage_blind_module_membership.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/pseudobulk_results.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/software_versions.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0430	Stage6A	main_or_supporting	scripts/06A_syntax_check.R	scripts/06A_syntax_check.R	2ead8ecb29e9199437c8e7a6e6e4e760b2527a4b52f793622739e3e99a70e1e8	2ead8ecb29e9199437c8e7a6e6e4e760b2527a4b52f793622739e3e99a70e1e8	scripts/06A_amendment_exploratory.R;scripts/06A_amendment_smoke_test.R;scripts/06A_independent_audit.R;scripts/06A_preflight.R;scripts/06A_pseudobulk_discovery.R;scripts/06A_smoke_test.R;scripts/06A_validate_amendment.R;scripts/06A_validate_outputs.R	config/06A_amendment_parameters.tsv;config/06A_pseudobulk_parameters.tsv;figures_final/stage_6A_paired_FAP_gene_hits.pdf;figures_final/stage_6A_paired_FAP_gene_hits.png;figures_final/stage_6A_paired_FAP_gene_hits_source_data.tsv;figures_final/stage_6A_top_stage_blind_module_effects.pdf;figures_final/stage_6A_top_stage_blind_module_effects.png;figures_final/stage_6A_top_stage_blind_module_effects_source_data.tsv;logs_summary/stage_6A_amendment_independent_acceptance.tsv;logs_summary/stage_6A_amendment_key_metrics.tsv;logs_summary/stage_6A_amendment_validation_checks.tsv;logs_summary/stage_6A_candidate_attrition_audit.tsv;logs_summary/stage_6A_independent_validation_checks.tsv;logs_summary/stage_6A_key_metrics.tsv;logs_summary/stage_6A_model_covariate_audit.tsv;logs_summary/stage_6A_model_fit_audit.tsv;logs_summary/stage_6A_paired_FAP_state_audit.tsv;logs_summary/stage_6A_stage_blind_module_audit.tsv;logs_summary/stage_6A_validation_checks.tsv;reports/stage_6A_exploratory_amendment.md;reports/stage_6A_pseudobulk_discovery.md;results_final/stage_6A_exploratory_candidate_modules.tsv;results_final/stage_6A_paired_FAP_gene_LODO_summary.tsv;results_final/stage_6A_stage_blind_module_membership.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/pseudobulk_results.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/software_versions.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0431	Stage6A	sensitivity_or_validation	scripts/06A_validate_amendment.R	scripts/06A_validate_amendment.R	506c3dfc495b68fbaa8b41e9a29788e56cdc27bcc7ef39aeea2cb39f58407506	506c3dfc495b68fbaa8b41e9a29788e56cdc27bcc7ef39aeea2cb39f58407506	logs_summary/stage_6A_amendment_key_metrics.tsv;reports/stage_6A_exploratory_amendment.md;results/05B_full_qc_integration/validation_checks.tsv	config/06A_amendment_parameters.tsv;config/06A_pseudobulk_parameters.tsv;figures_final/stage_6A_paired_FAP_gene_hits.pdf;figures_final/stage_6A_paired_FAP_gene_hits.png;figures_final/stage_6A_paired_FAP_gene_hits_source_data.tsv;figures_final/stage_6A_top_stage_blind_module_effects.pdf;figures_final/stage_6A_top_stage_blind_module_effects.png;figures_final/stage_6A_top_stage_blind_module_effects_source_data.tsv;logs_summary/stage_6A_amendment_independent_acceptance.tsv;logs_summary/stage_6A_amendment_key_metrics.tsv;logs_summary/stage_6A_amendment_validation_checks.tsv;logs_summary/stage_6A_candidate_attrition_audit.tsv;logs_summary/stage_6A_independent_validation_checks.tsv;logs_summary/stage_6A_key_metrics.tsv;logs_summary/stage_6A_model_covariate_audit.tsv;logs_summary/stage_6A_model_fit_audit.tsv;logs_summary/stage_6A_paired_FAP_state_audit.tsv;logs_summary/stage_6A_stage_blind_module_audit.tsv;logs_summary/stage_6A_validation_checks.tsv;reports/stage_6A_exploratory_amendment.md;reports/stage_6A_pseudobulk_discovery.md;results_final/stage_6A_exploratory_candidate_modules.tsv;results_final/stage_6A_paired_FAP_gene_LODO_summary.tsv;results_final/stage_6A_stage_blind_module_membership.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/pseudobulk_results.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/software_versions.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0432	Stage6A	sensitivity_or_validation	scripts/06A_validate_outputs.R	scripts/06A_validate_outputs.R	7c5dbd058a12acd967e28106ac80ba9f9f9a72a0722c09abba7b4067e374448d	7c5dbd058a12acd967e28106ac80ba9f9f9a72a0722c09abba7b4067e374448d	logs_summary/stage_6A_key_metrics.tsv;reports/stage_6A_pseudobulk_discovery.md;results/05B_full_qc_integration/validation_checks.tsv	config/06A_amendment_parameters.tsv;config/06A_pseudobulk_parameters.tsv;figures_final/stage_6A_paired_FAP_gene_hits.pdf;figures_final/stage_6A_paired_FAP_gene_hits.png;figures_final/stage_6A_paired_FAP_gene_hits_source_data.tsv;figures_final/stage_6A_top_stage_blind_module_effects.pdf;figures_final/stage_6A_top_stage_blind_module_effects.png;figures_final/stage_6A_top_stage_blind_module_effects_source_data.tsv;logs_summary/stage_6A_amendment_independent_acceptance.tsv;logs_summary/stage_6A_amendment_key_metrics.tsv;logs_summary/stage_6A_amendment_validation_checks.tsv;logs_summary/stage_6A_candidate_attrition_audit.tsv;logs_summary/stage_6A_independent_validation_checks.tsv;logs_summary/stage_6A_key_metrics.tsv;logs_summary/stage_6A_model_covariate_audit.tsv;logs_summary/stage_6A_model_fit_audit.tsv;logs_summary/stage_6A_paired_FAP_state_audit.tsv;logs_summary/stage_6A_stage_blind_module_audit.tsv;logs_summary/stage_6A_validation_checks.tsv;reports/stage_6A_exploratory_amendment.md;reports/stage_6A_pseudobulk_discovery.md;results_final/stage_6A_exploratory_candidate_modules.tsv;results_final/stage_6A_paired_FAP_gene_LODO_summary.tsv;results_final/stage_6A_stage_blind_module_membership.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/pseudobulk_results.tsv;${CRC_PROJECT_ROOT}/results/06A_pseudobulk/software_versions.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0433	Stage6B	sensitivity_or_validation	scripts/06B_acceptance_qc.R	scripts/06B_acceptance_qc.R	9d5b3fc55d0b11ec6794284f9ea1b7d068585d0ea2d5c5cccae4d9091b0a43d6	9d5b3fc55d0b11ec6794284f9ea1b7d068585d0ea2d5c5cccae4d9091b0a43d6	config/06B_regulatory_parameters.tsv;reports/stage_6B_regulatory_inference.md;results/05B_full_qc_integration/validation_checks.tsv	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0434	Stage6B	main_or_supporting	scripts/06B_finalize_report.R	scripts/06B_finalize_report.R	b1fd3803ed9dc14631934b1fa7cb1baf989b8acf8620e9ec45734b79745a3807	b1fd3803ed9dc14631934b1fa7cb1baf989b8acf8620e9ec45734b79745a3807	reports/stage_6B_regulatory_inference.md	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0435	Stage6B	main_or_supporting	scripts/06B_install_dependencies.R	scripts/06B_install_dependencies.R	9ed3853844d9e74d59b51b830e322e7bbaaed2f736eb583cbe374d17751a5e52	9ed3853844d9e74d59b51b830e322e7bbaaed2f736eb583cbe374d17751a5e52	See stage-scoped inputs and script source	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0436	Stage6B	main_or_supporting	scripts/06B_liana_donor_communication.R	scripts/06B_liana_donor_communication.R	53e55dabad32efa267c7acc7f8e5835aca85f8fc0adb3c193ff651c8936b49f8	53e55dabad32efa267c7acc7f8e5835aca85f8fc0adb3c193ff651c8936b49f8	config/06B_regulatory_parameters.tsv	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0437	Stage6B	main_or_supporting	scripts/06B_preflight.R	scripts/06B_preflight.R	cc4959b4fce52f1a84d0208deff6de6107369347aed6d564041446c6f1fec25f	cc4959b4fce52f1a84d0208deff6de6107369347aed6d564041446c6f1fec25f	See stage-scoped inputs and script source	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0438	Stage6B	sensitivity_or_validation	scripts/06B_qc_fix_communication.sh	scripts/06B_qc_fix_communication.sh	4ea17d0261df976041f1c3de0d43a99e2f60f052f3cf5637b89d76aad6b12644	37658cfb2ef6fe328cef54124b63f8167eb8e112cbfa6899f1bae47ad075cb2d	scripts/06B_acceptance_qc.R;scripts/06B_finalize_report.R;scripts/06B_liana_donor_communication.R;scripts/06B_syntax_check.R;scripts/06B_validate_outputs.R	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0439	Stage6B	main_or_supporting	scripts/06B_real_data_pilot.R	scripts/06B_real_data_pilot.R	c76b66b1940cea621361aea0f9d1babd98438939d87c8b7d3e1c2b9184cda5f1	c76b66b1940cea621361aea0f9d1babd98438939d87c8b7d3e1c2b9184cda5f1	config/06B_regulatory_parameters.tsv	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0440	Stage6B	main_or_supporting	scripts/06B_regulator_pathway.R	scripts/06B_regulator_pathway.R	7e9e42669bdf2a0a28a69f0d61636ab8d1cf188869434653d6c567e240a6c672	7e9e42669bdf2a0a28a69f0d61636ab8d1cf188869434653d6c567e240a6c672	config/06B_regulatory_parameters.tsv	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0441	Stage6B	main_or_supporting	scripts/06B_run_server.sh	scripts/06B_run_server.sh	f31eccaa12834974c535bc3a46aa4ee6fbf504203473308fa2f299f1f321c909	9acd216cbccea6325892350e2eece07929f805c80795a34363e47221e1c2438b	reports/stage_6A_exploratory_amendment.md;reports/stage_6A_pseudobulk_discovery.md;reports/stage_6B_regulatory_inference.md;results/05B_full_qc_integration/validation_checks.tsv;scripts/06B_finalize_report.R;scripts/06B_install_dependencies.R;scripts/06B_liana_donor_communication.R;scripts/06B_preflight.R;scripts/06B_real_data_pilot.R;scripts/06B_regulator_pathway.R;scripts/06B_smoke_test.R;scripts/06B_syntax_check.R;scripts/06B_trajectory_tradeSeq.R;scripts/06B_validate_outputs.R	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0442	Stage6B	main_or_supporting	scripts/06B_smoke_test.R	scripts/06B_smoke_test.R	6ee8d6ff4cba374340bef2f2c75b7c877ca93c41bd092dddfa69a3ee20252685	6ee8d6ff4cba374340bef2f2c75b7c877ca93c41bd092dddfa69a3ee20252685	See stage-scoped inputs and script source	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0443	Stage6B	main_or_supporting	scripts/06B_syntax_check.R	scripts/06B_syntax_check.R	9d865c39a46827457b4bdf9f5d6aafb919e1b6bcad81ba4e661ead59e1b0fa62	9d865c39a46827457b4bdf9f5d6aafb919e1b6bcad81ba4e661ead59e1b0fa62	scripts/06B_acceptance_qc.R;scripts/06B_finalize_report.R;scripts/06B_install_dependencies.R;scripts/06B_liana_donor_communication.R;scripts/06B_preflight.R;scripts/06B_real_data_pilot.R;scripts/06B_regulator_pathway.R;scripts/06B_trajectory_tradeSeq.R;scripts/06B_update_result_registry.R;scripts/06B_validate_outputs.R	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0444	Stage6B	main_or_supporting	scripts/06B_trajectory_tradeSeq.R	scripts/06B_trajectory_tradeSeq.R	d23c3ab8d3003ee388102c345a1e2d84e12bec3019c0a835fee45e167ab36d92	d23c3ab8d3003ee388102c345a1e2d84e12bec3019c0a835fee45e167ab36d92	config/06B_regulatory_parameters.tsv	config/06B_regulatory_parameters.tsv;protocol/stage_6B_regulatory_inference_plan.md;reports/stage_6B_acceptance_audit.md;reports/stage_6B_regulatory_inference.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
